,X.1,X,Chamber,Chamber_pos,FishID,sex,pop,Channel,length,mass,mass_kg,Date,Temp,Weekday,Replicate,fitSlope,r_squared,MO2_mg_hr,MO2_mg_hr_kg,fifth_perc_MO2_mg_hr,fifth_perc_MO2_mg_hr_kg,tenth_perc_MO2_mg_hr,tenth_perc_MO2_mg_hr_kg,Sensor_Name,slope_background_avg,fitSlope_background_corrected,MO2_mg_hr_background_corrected,MO2_mg_hr_kg_backgroun_corrected,fifth_perc_MO2_mg_hr_background_corrected,fifth_perc_MO2_mg_hr_kg_background_corrected,tenth_perc_MO2_mg_hr_background_corrected,tenth_perc_MO2_mg_hr_kg_background_corrected
2074,2074,700,10,b,R1O2O4,M,OCE,5,81,13.9,0.0139,7-Aug,28,Wednesday,111,16.21877669,0.984931169,11.1823924,804.4886622,7.929571799,570.4727913,9.158272976,658.8685594,5,2.317531227,13.90124547,9.584519514,689.533778,6.331698909,455.5179071,7.560400086,543.9136752
2075,2075,701,10,b,R1O2O4,M,OCE,5,81,13.9,0.0139,7-Aug,28,Wednesday,113,14.08069503,0.995217126,9.708244965,698.4348896,7.929571799,570.4727913,9.158272976,658.8685594,5,2.317531227,11.76316381,8.110372075,583.4800054,6.331698909,455.5179071,7.560400086,543.9136752
2076,2076,702,10,b,R1O2O4,M,OCE,5,81,13.9,0.0139,7-Aug,28,Wednesday,115,15.07805909,0.994144912,10.39589956,747.906443,7.929571799,570.4727913,9.158272976,658.8685594,5,2.317531227,12.76052786,8.798026667,632.9515588,6.331698909,455.5179071,7.560400086,543.9136752
2077,2077,703,10,b,R1O2O4,M,OCE,5,81,13.9,0.0139,7-Aug,28,Wednesday,117,13.75510686,0.994129765,9.483761038,682.2849668,7.929571799,570.4727913,9.158272976,658.8685594,5,2.317531227,11.43757564,7.885888148,567.3300826,6.331698909,455.5179071,7.560400086,543.9136752
2078,2078,704,10,b,R1O2O4,M,OCE,5,81,13.9,0.0139,7-Aug,28,Wednesday,119,13.44845037,0.984916342,9.272329973,667.0740988,7.929571799,570.4727913,9.158272976,658.8685594,5,2.317531227,11.13091914,7.674457083,552.1192146,6.331698909,455.5179071,7.560400086,543.9136752
2079,2079,705,10,b,R1O2O4,M,OCE,5,81,13.9,0.0139,7-Aug,28,Wednesday,121,15.55367759,0.987989718,10.72382519,771.4982153,7.929571799,570.4727913,9.158272976,658.8685594,5,2.317531227,13.23614636,9.125952303,656.5433311,6.331698909,455.5179071,7.560400086,543.9136752
2080,2080,706,10,b,R1O2O4,M,OCE,5,81,13.9,0.0139,7-Aug,28,Wednesday,123,13.51886426,0.993079571,9.320878376,670.5667897,7.929571799,570.4727913,9.158272976,658.8685594,5,2.317531227,11.20133303,7.723005486,555.6119055,6.331698909,455.5179071,7.560400086,543.9136752
2081,2081,707,10,b,R1O2O4,M,OCE,5,81,13.9,0.0139,7-Aug,28,Wednesday,125,15.11467794,0.993238603,10.42114723,749.722822,7.929571799,570.4727913,9.158272976,658.8685594,5,2.317531227,12.79714671,8.823274335,634.7679378,6.331698909,455.5179071,7.560400086,543.9136752
2082,2082,708,10,b,R1O2O4,M,OCE,5,81,13.9,0.0139,7-Aug,28,Wednesday,127,15.18705201,0.991848915,10.47104712,753.3127425,7.929571799,570.4727913,9.158272976,658.8685594,5,2.317531227,12.86952078,8.873174231,638.3578584,6.331698909,455.5179071,7.560400086,543.9136752
2083,2083,709,10,b,R1O2O4,M,OCE,5,81,13.9,0.0139,7-Aug,28,Wednesday,129,13.15803204,0.993780808,9.072094665,652.6686809,7.929571799,570.4727913,9.158272976,658.8685594,5,2.317531227,10.84050081,7.474221774,537.7137967,6.331698909,455.5179071,7.560400086,543.9136752
2084,2084,710,10,b,R1O2O4,M,OCE,5,81,13.9,0.0139,7-Aug,28,Wednesday,131,15.04891187,0.993860141,10.37580336,746.4606735,7.929571799,570.4727913,9.158272976,658.8685594,5,2.317531227,12.73138064,8.777930472,631.5057894,6.331698909,455.5179071,7.560400086,543.9136752
2085,2085,711,10,b,R1O2O4,M,OCE,5,81,13.9,0.0139,7-Aug,28,Wednesday,133,11.41271026,0.992708339,7.868744166,566.0967026,7.929571799,570.4727913,9.158272976,658.8685594,5,2.317531227,9.095179029,6.270871276,451.1418184,6.331698909,455.5179071,7.560400086,543.9136752
2086,2086,712,10,b,R1O2O4,M,OCE,5,81,13.9,0.0139,7-Aug,28,Wednesday,135,13.75316344,0.983215458,9.482421103,682.1885686,7.929571799,570.4727913,9.158272976,658.8685594,5,2.317531227,11.43563221,7.884548213,567.2336844,6.331698909,455.5179071,7.560400086,543.9136752
2087,2087,713,10,b,R1O2O4,M,OCE,5,81,13.9,0.0139,7-Aug,28,Wednesday,137,15.80205381,0.993505386,10.89507364,783.8182477,7.929571799,570.4727913,9.158272976,658.8685594,5,2.317531227,13.48452258,9.297200753,668.8633635,6.331698909,455.5179071,7.560400086,543.9136752
2088,2088,714,10,b,R1O2O4,M,OCE,5,81,13.9,0.0139,7-Aug,28,Wednesday,139,13.06142127,0.970872085,9.005484245,647.8765644,7.929571799,570.4727913,9.158272976,658.8685594,5,2.317531227,10.74389004,7.407611355,532.9216802,6.331698909,455.5179071,7.560400086,543.9136752
2089,2089,715,10,b,R1O2O4,M,OCE,5,81,13.9,0.0139,7-Aug,28,Wednesday,141,10.90132679,0.984153924,7.516159585,540.7309054,7.929571799,570.4727913,9.158272976,658.8685594,5,2.317531227,8.583795563,5.918286695,425.7760212,6.331698909,455.5179071,7.560400086,543.9136752
2090,2090,716,10,b,R1O2O4,M,OCE,5,81,13.9,0.0139,7-Aug,28,Wednesday,143,11.57311662,0.984377999,7.979339863,574.0532275,7.929571799,570.4727913,9.158272976,658.8685594,5,2.317531227,9.255585394,6.381466972,459.0983433,6.331698909,455.5179071,7.560400086,543.9136752
2091,2091,717,10,b,R1O2O4,M,OCE,5,81,13.9,0.0139,7-Aug,28,Wednesday,145,8.222034909,0.982854746,5.668862853,407.8318599,7.929571799,570.4727913,9.158272976,658.8685594,5,2.317531227,5.904503682,4.070989963,292.8769757,6.331698909,455.5179071,7.560400086,543.9136752
2092,2092,718,11,a,G3P5R6,F,OCE,6,87,20.6,0.0206,7-Aug,28,Wednesday,2,23.39351171,0.994511425,15.82823717,768.3610277,9.487383617,460.5526028,9.722903268,471.9855955,6,3.461691788,19.93181992,13.48602881,654.6615929,7.14517526,346.853168,7.38069491,358.2861607
2093,2093,719,11,a,G3P5R6,F,OCE,6,87,20.6,0.0206,7-Aug,28,Wednesday,4,22.42781971,0.997475484,15.17484224,736.6428272,9.487383617,460.5526028,9.722903268,471.9855955,6,3.461691788,18.96612793,12.83263388,622.9433924,7.14517526,346.853168,7.38069491,358.2861607
2094,2094,720,11,a,G3P5R6,F,OCE,6,87,20.6,0.0206,7-Aug,28,Wednesday,6,22.51269138,0.989286197,15.23226709,739.4304413,9.487383617,460.5526028,9.722903268,471.9855955,6,3.461691788,19.05099959,12.89005873,625.7310065,7.14517526,346.853168,7.38069491,358.2861607
2095,2095,721,11,a,G3P5R6,F,OCE,6,87,20.6,0.0206,7-Aug,28,Wednesday,8,22.417662,0.986782954,15.16796945,736.3091965,9.487383617,460.5526028,9.722903268,471.9855955,6,3.461691788,18.95597021,12.82576109,622.6097617,7.14517526,346.853168,7.38069491,358.2861607
2096,2096,722,11,a,G3P5R6,F,OCE,6,87,20.6,0.0206,7-Aug,28,Wednesday,10,24.18260255,0.990557315,16.36214235,794.2787546,9.487383617,460.5526028,9.722903268,471.9855955,6,3.461691788,20.72091076,14.01993399,680.5793198,7.14517526,346.853168,7.38069491,358.2861607
2097,2097,723,11,a,G3P5R6,F,OCE,6,87,20.6,0.0206,7-Aug,28,Wednesday,12,23.18926638,0.996148624,15.69004315,761.6525801,9.487383617,460.5526028,9.722903268,471.9855955,6,3.461691788,19.7275746,13.34783479,647.9531453,7.14517526,346.853168,7.38069491,358.2861607
2098,2098,724,11,a,G3P5R6,F,OCE,6,87,20.6,0.0206,7-Aug,28,Wednesday,14,24.29158681,0.988569425,16.43588197,797.8583481,9.487383617,460.5526028,9.722903268,471.9855955,6,3.461691788,20.82989503,14.09367361,684.1589133,7.14517526,346.853168,7.38069491,358.2861607
2099,2099,725,11,a,G3P5R6,F,OCE,6,87,20.6,0.0206,7-Aug,28,Wednesday,16,23.4990408,0.996850558,15.899639,771.8271358,9.487383617,460.5526028,9.722903268,471.9855955,6,3.461691788,20.03734901,13.55743064,658.127701,7.14517526,346.853168,7.38069491,358.2861607
2100,2100,726,11,a,G3P5R6,F,OCE,6,87,20.6,0.0206,7-Aug,28,Wednesday,18,24.04470746,0.995420739,16.26884143,789.7495838,9.487383617,460.5526028,9.722903268,471.9855955,6,3.461691788,20.58301567,13.92663307,676.0501489,7.14517526,346.853168,7.38069491,358.2861607
2101,2101,727,11,a,G3P5R6,F,OCE,6,87,20.6,0.0206,7-Aug,28,Wednesday,20,23.79174647,0.997403013,16.097686,781.4410678,9.487383617,460.5526028,9.722903268,471.9855955,6,3.461691788,20.33005468,13.75547764,667.741633,7.14517526,346.853168,7.38069491,358.2861607
2102,2102,728,11,a,G3P5R6,F,OCE,6,87,20.6,0.0206,7-Aug,28,Wednesday,22,25.0316847,0.995981553,16.93663812,822.1668991,9.487383617,460.5526028,9.722903268,471.9855955,6,3.461691788,21.56999291,14.59442976,708.4674642,7.14517526,346.853168,7.38069491,358.2861607
2103,2103,729,11,a,G3P5R6,F,OCE,6,87,20.6,0.0206,7-Aug,28,Wednesday,24,23.72877994,0.997558611,16.05508234,779.372929,9.487383617,460.5526028,9.722903268,471.9855955,6,3.461691788,20.26708815,13.71287398,665.6734942,7.14517526,346.853168,7.38069491,358.2861607
2104,2104,730,11,a,G3P5R6,F,OCE,6,87,20.6,0.0206,7-Aug,28,Wednesday,26,21.73923048,0.999428303,14.70893726,714.0260805,9.487383617,460.5526028,9.722903268,471.9855955,6,3.461691788,18.2775387,12.3667289,600.3266457,7.14517526,346.853168,7.38069491,358.2861607
2105,2105,731,11,a,G3P5R6,F,OCE,6,87,20.6,0.0206,7-Aug,28,Wednesday,28,20.7978816,0.999246283,14.07201307,683.1074306,9.487383617,460.5526028,9.722903268,471.9855955,6,3.461691788,17.33618981,11.72980471,569.4079958,7.14517526,346.853168,7.38069491,358.2861607
2106,2106,732,11,a,G3P5R6,F,OCE,6,87,20.6,0.0206,7-Aug,28,Wednesday,30,19.80079181,0.99821145,13.39737415,650.3579683,9.487383617,460.5526028,9.722903268,471.9855955,6,3.461691788,16.33910003,11.05516579,536.6585335,7.14517526,346.853168,7.38069491,358.2861607
2107,2107,733,11,a,G3P5R6,F,OCE,6,87,20.6,0.0206,7-Aug,28,Wednesday,32,21.3076743,0.998081351,14.41694289,699.8515968,9.487383617,460.5526028,9.722903268,471.9855955,6,3.461691788,17.84598251,12.07473454,586.1521619,7.14517526,346.853168,7.38069491,358.2861607
2108,2108,734,11,a,G3P5R6,F,OCE,6,87,20.6,0.0206,7-Aug,28,Wednesday,34,19.56799697,0.999735329,13.2398633,642.7118105,9.487383617,460.5526028,9.722903268,471.9855955,6,3.461691788,16.10630519,10.89765494,529.0123757,7.14517526,346.853168,7.38069491,358.2861607
2109,2109,735,11,a,G3P5R6,F,OCE,6,87,20.6,0.0206,7-Aug,28,Wednesday,36,17.69054324,0.999537908,11.96956308,581.0467516,9.487383617,460.5526028,9.722903268,471.9855955,6,3.461691788,14.22885146,9.627354725,467.3473168,7.14517526,346.853168,7.38069491,358.2861607
2110,2110,736,11,a,G3P5R6,F,OCE,6,87,20.6,0.0206,7-Aug,28,Wednesday,38,19.49454792,0.998354055,13.19016708,640.2993728,9.487383617,460.5526028,9.722903268,471.9855955,6,3.461691788,16.03285613,10.84795872,526.599938,7.14517526,346.853168,7.38069491,358.2861607
2111,2111,737,11,a,G3P5R6,F,OCE,6,87,20.6,0.0206,7-Aug,28,Wednesday,40,17.63161475,0.997596365,11.9296916,579.1112425,9.487383617,460.5526028,9.722903268,471.9855955,6,3.461691788,14.16992297,9.587483238,465.4118077,7.14517526,346.853168,7.38069491,358.2861607
2112,2112,738,11,a,G3P5R6,F,OCE,6,87,20.6,0.0206,7-Aug,28,Wednesday,42,17.40804026,0.999073404,11.77841931,571.7679275,9.487383617,460.5526028,9.722903268,471.9855955,6,3.461691788,13.94634847,9.436210949,458.0684927,7.14517526,346.853168,7.38069491,358.2861607
2113,2113,739,11,a,G3P5R6,F,OCE,6,87,20.6,0.0206,7-Aug,28,Wednesday,44,16.47563753,0.99908746,11.14754816,541.1431145,9.487383617,460.5526028,9.722903268,471.9855955,6,3.461691788,13.01394574,8.805339802,427.4436797,7.14517526,346.853168,7.38069491,358.2861607
2114,2114,740,11,a,G3P5R6,F,OCE,6,87,20.6,0.0206,7-Aug,28,Wednesday,46,17.42249192,0.999185768,11.78819742,572.242593,9.487383617,460.5526028,9.722903268,471.9855955,6,3.461691788,13.96080014,9.445989058,458.5431582,7.14517526,346.853168,7.38069491,358.2861607
2115,2115,741,11,a,G3P5R6,F,OCE,6,87,20.6,0.0206,7-Aug,28,Wednesday,48,16.48334023,0.999468613,11.15275986,541.3961099,9.487383617,460.5526028,9.722903268,471.9855955,6,3.461691788,13.02164844,8.810551507,427.6966751,7.14517526,346.853168,7.38069491,358.2861607
2116,2116,742,11,a,G3P5R6,F,OCE,6,87,20.6,0.0206,7-Aug,28,Wednesday,50,16.28910763,0.999331691,11.02134054,535.0165309,9.487383617,460.5526028,9.722903268,471.9855955,6,3.461691788,12.82741584,8.679132179,421.3170961,7.14517526,346.853168,7.38069491,358.2861607
2117,2117,743,11,a,G3P5R6,F,OCE,6,87,20.6,0.0206,7-Aug,28,Wednesday,52,16.54924494,0.998106835,11.19735152,543.5607534,9.487383617,460.5526028,9.722903268,471.9855955,6,3.461691788,13.08755315,8.855143163,429.8613186,7.14517526,346.853168,7.38069491,358.2861607
2118,2118,744,11,a,G3P5R6,F,OCE,6,87,20.6,0.0206,7-Aug,28,Wednesday,54,16.61823238,0.996486636,11.24402897,545.8266492,9.487383617,460.5526028,9.722903268,471.9855955,6,3.461691788,13.15654059,8.901820616,432.1272144,7.14517526,346.853168,7.38069491,358.2861607
2119,2119,745,11,a,G3P5R6,F,OCE,6,87,20.6,0.0206,7-Aug,28,Wednesday,56,19.97066647,0.994922925,13.5123127,655.9375097,9.487383617,460.5526028,9.722903268,471.9855955,6,3.461691788,16.50897468,11.17010434,542.2380748,7.14517526,346.853168,7.38069491,358.2861607
2120,2120,746,11,a,G3P5R6,F,OCE,6,87,20.6,0.0206,7-Aug,28,Wednesday,58,23.63866245,0.991158614,15.99410812,776.4130157,9.487383617,460.5526028,9.722903268,471.9855955,6,3.461691788,20.17697066,13.65189977,662.7135809,7.14517526,346.853168,7.38069491,358.2861607
2121,2121,747,11,a,G3P5R6,F,OCE,6,87,20.6,0.0206,7-Aug,28,Wednesday,60,22.47947879,0.998616698,15.20979519,738.3395721,9.487383617,460.5526028,9.722903268,471.9855955,6,3.461691788,19.017787,12.86758683,624.6401373,7.14517526,346.853168,7.38069491,358.2861607
2122,2122,748,11,a,G3P5R6,F,OCE,6,87,20.6,0.0206,7-Aug,28,Wednesday,62,23.89186905,0.996589221,16.16542974,784.7295988,9.487383617,460.5526028,9.722903268,471.9855955,6,3.461691788,20.43017726,13.82322138,671.030164,7.14517526,346.853168,7.38069491,358.2861607
2123,2123,749,11,a,G3P5R6,F,OCE,6,87,20.6,0.0206,7-Aug,28,Wednesday,64,23.41238802,0.996350552,15.84100904,768.9810212,9.487383617,460.5526028,9.722903268,471.9855955,6,3.461691788,19.95069624,13.49880068,655.2815863,7.14517526,346.853168,7.38069491,358.2861607
2124,2124,750,11,a,G3P5R6,F,OCE,6,87,20.6,0.0206,7-Aug,28,Wednesday,66,23.03185289,0.996840641,15.58353592,756.4823262,9.487383617,460.5526028,9.722903268,471.9855955,6,3.461691788,19.5701611,13.24132756,642.7828914,7.14517526,346.853168,7.38069491,358.2861607
2125,2125,751,11,a,G3P5R6,F,OCE,6,87,20.6,0.0206,7-Aug,28,Wednesday,68,22.70599483,0.992667965,15.36305775,745.7795023,9.487383617,460.5526028,9.722903268,471.9855955,6,3.461691788,19.24430304,13.02084939,632.0800675,7.14517526,346.853168,7.38069491,358.2861607
2126,2126,752,11,a,G3P5R6,F,OCE,6,87,20.6,0.0206,7-Aug,28,Wednesday,70,22.82777782,0.996354867,15.4454571,749.7794707,9.487383617,460.5526028,9.722903268,471.9855955,6,3.461691788,19.36608603,13.10324874,636.0800359,7.14517526,346.853168,7.38069491,358.2861607
2127,2127,753,11,a,G3P5R6,F,OCE,6,87,20.6,0.0206,7-Aug,28,Wednesday,72,21.89860106,0.99780758,14.81676866,719.2606148,9.487383617,460.5526028,9.722903268,471.9855955,6,3.461691788,18.43690927,12.47456031,605.5611799,7.14517526,346.853168,7.38069491,358.2861607
2128,2128,754,11,a,G3P5R6,F,OCE,6,87,20.6,0.0206,7-Aug,28,Wednesday,74,18.02724523,0.995288911,12.19737834,592.1057448,9.487383617,460.5526028,9.722903268,471.9855955,6,3.461691788,14.56555345,9.855169986,478.40631,7.14517526,346.853168,7.38069491,358.2861607
2129,2129,755,11,a,G3P5R6,F,OCE,6,87,20.6,0.0206,7-Aug,28,Wednesday,76,17.85609784,0.997245197,12.08157865,586.4844004,9.487383617,460.5526028,9.722903268,471.9855955,6,3.461691788,14.39440605,9.739370291,472.7849656,7.14517526,346.853168,7.38069491,358.2861607
2130,2130,756,11,a,G3P5R6,F,OCE,6,87,20.6,0.0206,7-Aug,28,Wednesday,78,20.21111041,0.995768695,13.67499899,663.8349025,9.487383617,460.5526028,9.722903268,471.9855955,6,3.461691788,16.74941862,11.33279063,550.1354676,7.14517526,346.853168,7.38069491,358.2861607
2131,2131,757,11,a,G3P5R6,F,OCE,6,87,20.6,0.0206,7-Aug,28,Wednesday,80,19.29104816,0.991817019,13.05247751,633.6154132,9.487383617,460.5526028,9.722903268,471.9855955,6,3.461691788,15.82935637,10.71026915,519.9159784,7.14517526,346.853168,7.38069491,358.2861607
2132,2132,758,11,a,G3P5R6,F,OCE,6,87,20.6,0.0206,7-Aug,28,Wednesday,82,18.46086859,0.998842137,12.49077137,606.3481249,9.487383617,460.5526028,9.722903268,471.9855955,6,3.461691788,14.9991768,10.14856301,492.64869,7.14517526,346.853168,7.38069491,358.2861607
2133,2133,759,11,a,G3P5R6,F,OCE,6,87,20.6,0.0206,7-Aug,28,Wednesday,84,20.79029435,0.997863242,14.06687948,682.8582272,9.487383617,460.5526028,9.722903268,471.9855955,6,3.461691788,17.32860256,11.72467112,569.1587924,7.14517526,346.853168,7.38069491,358.2861607
2134,2134,760,11,a,G3P5R6,F,OCE,6,87,20.6,0.0206,7-Aug,28,Wednesday,86,16.86804209,0.997880403,11.41305222,554.0316612,9.487383617,460.5526028,9.722903268,471.9855955,6,3.461691788,13.4063503,9.070843864,440.3322264,7.14517526,346.853168,7.38069491,358.2861607
2135,2135,761,11,a,G3P5R6,F,OCE,6,87,20.6,0.0206,7-Aug,28,Wednesday,88,16.97623419,0.998841131,11.48625587,557.5852362,9.487383617,460.5526028,9.722903268,471.9855955,6,3.461691788,13.51454241,9.144047509,443.8858014,7.14517526,346.853168,7.38069491,358.2861607
2136,2136,762,11,a,G3P5R6,F,OCE,6,87,20.6,0.0206,7-Aug,28,Wednesday,90,17.51051193,0.998786124,11.84775246,575.1336144,9.487383617,460.5526028,9.722903268,471.9855955,6,3.461691788,14.04882014,9.505544099,461.4341796,7.14517526,346.853168,7.38069491,358.2861607
2137,2137,763,11,a,G3P5R6,F,OCE,6,87,20.6,0.0206,7-Aug,28,Wednesday,92,18.13044559,0.999269986,12.26720453,595.4953655,9.487383617,460.5526028,9.722903268,471.9855955,6,3.461691788,14.6687538,9.924996171,481.7959307,7.14517526,346.853168,7.38069491,358.2861607
2138,2138,764,11,a,G3P5R6,F,OCE,6,87,20.6,0.0206,7-Aug,28,Wednesday,94,15.75917036,0.998962836,10.66278074,517.6107153,9.487383617,460.5526028,9.722903268,471.9855955,6,3.461691788,12.29747857,8.320572379,403.9112805,7.14517526,346.853168,7.38069491,358.2861607
2139,2139,765,11,a,G3P5R6,F,OCE,6,87,20.6,0.0206,7-Aug,28,Wednesday,96,15.76053775,0.999086738,10.66370593,517.6556276,9.487383617,460.5526028,9.722903268,471.9855955,6,3.461691788,12.29884597,8.321497571,403.9561928,7.14517526,346.853168,7.38069491,358.2861607
2140,2140,766,11,a,G3P5R6,F,OCE,6,87,20.6,0.0206,7-Aug,28,Wednesday,98,15.29296872,0.998710571,10.34734498,502.2983001,9.487383617,460.5526028,9.722903268,471.9855955,6,3.461691788,11.83127694,8.005136626,388.5988653,7.14517526,346.853168,7.38069491,358.2861607
2141,2141,767,11,a,G3P5R6,F,OCE,6,87,20.6,0.0206,7-Aug,28,Wednesday,100,15.10977522,0.999130032,10.22339479,496.2813006,9.487383617,460.5526028,9.722903268,471.9855955,6,3.461691788,11.64808343,7.881186435,382.5818658,7.14517526,346.853168,7.38069491,358.2861607
2142,2142,768,11,a,G3P5R6,F,OCE,6,87,20.6,0.0206,7-Aug,28,Wednesday,102,17.52928254,0.999341519,11.8604528,575.7501361,9.487383617,460.5526028,9.722903268,471.9855955,6,3.461691788,14.06759076,9.518244447,462.0507013,7.14517526,346.853168,7.38069491,358.2861607
2143,2143,769,11,a,G3P5R6,F,OCE,6,87,20.6,0.0206,7-Aug,28,Wednesday,104,17.61459558,0.995784512,11.91817629,578.552247,9.487383617,460.5526028,9.722903268,471.9855955,6,3.461691788,14.1529038,9.575967932,464.8528122,7.14517526,346.853168,7.38069491,358.2861607
2144,2144,770,11,a,G3P5R6,F,OCE,6,87,20.6,0.0206,7-Aug,28,Wednesday,106,16.91341759,0.995578791,11.44375365,555.5220218,9.487383617,460.5526028,9.722903268,471.9855955,6,3.461691788,13.4517258,9.101545291,441.822587,7.14517526,346.853168,7.38069491,358.2861607
2145,2145,771,11,a,G3P5R6,F,OCE,6,87,20.6,0.0206,7-Aug,28,Wednesday,108,15.78500482,0.998433707,10.68026054,518.4592494,9.487383617,460.5526028,9.722903268,471.9855955,6,3.461691788,12.32331303,8.338052181,404.7598146,7.14517526,346.853168,7.38069491,358.2861607
2146,2146,772,11,a,G3P5R6,F,OCE,6,87,20.6,0.0206,7-Aug,28,Wednesday,110,13.91119183,0.999081119,9.412423682,456.913771,9.487383617,460.5526028,9.722903268,471.9855955,6,3.461691788,10.44950004,7.070215325,343.2143361,7.14517526,346.853168,7.38069491,358.2861607
2147,2147,773,11,a,G3P5R6,F,OCE,6,87,20.6,0.0206,7-Aug,28,Wednesday,112,14.93428029,0.998098246,10.10465352,490.5171609,9.487383617,460.5526028,9.722903268,471.9855955,6,3.461691788,11.4725885,7.762445158,376.8177261,7.14517526,346.853168,7.38069491,358.2861607
2148,2148,774,11,a,G3P5R6,F,OCE,6,87,20.6,0.0206,7-Aug,28,Wednesday,114,14.32608316,0.995428625,9.693142472,470.5408967,9.487383617,460.5526028,9.722903268,471.9855955,6,3.461691788,10.86439137,7.350934115,356.8414619,7.14517526,346.853168,7.38069491,358.2861607
2149,2149,775,11,a,G3P5R6,F,OCE,6,87,20.6,0.0206,7-Aug,28,Wednesday,116,15.07785981,0.999424526,10.20180057,495.2330373,9.487383617,460.5526028,9.722903268,471.9855955,6,3.461691788,11.61616802,7.859592212,381.5336025,7.14517526,346.853168,7.38069491,358.2861607
2150,2150,776,11,a,G3P5R6,F,OCE,6,87,20.6,0.0206,7-Aug,28,Wednesday,118,14.54496871,0.997595454,9.841242189,477.7302034,9.487383617,460.5526028,9.722903268,471.9855955,6,3.461691788,11.08327692,7.499033832,364.0307685,7.14517526,346.853168,7.38069491,358.2861607
2151,2151,777,11,a,G3P5R6,F,OCE,6,87,20.6,0.0206,7-Aug,28,Wednesday,120,14.36484032,0.998684108,9.719365878,471.8138776,9.487383617,460.5526028,9.722903268,471.9855955,6,3.461691788,10.90314853,7.377157521,358.1144428,7.14517526,346.853168,7.38069491,358.2861607
2152,2152,778,11,a,G3P5R6,F,OCE,6,87,20.6,0.0206,7-Aug,28,Wednesday,122,13.81256705,0.997947403,9.345693366,453.6744353,9.487383617,460.5526028,9.722903268,471.9855955,6,3.461691788,10.35087526,7.003485009,339.9750004,7.14517526,346.853168,7.38069491,358.2861607
2153,2153,779,11,a,G3P5R6,F,OCE,6,87,20.6,0.0206,7-Aug,28,Wednesday,124,14.46368327,0.996581278,9.786243813,475.0603793,9.487383617,460.5526028,9.722903268,471.9855955,6,3.461691788,11.00199149,7.444035456,361.3609445,7.14517526,346.853168,7.38069491,358.2861607
2154,2154,780,11,a,G3P5R6,F,OCE,6,87,20.6,0.0206,7-Aug,28,Wednesday,126,13.78566614,0.998460696,9.327491997,452.7908737,9.487383617,460.5526028,9.722903268,471.9855955,6,3.461691788,10.32397435,6.98528364,339.0914388,7.14517526,346.853168,7.38069491,358.2861607
